sigma_T5,sigma_T10,sigma_T15,sigma_T20,sigma_T25,sigma_T30,sigma_T35,sigma_T40,sigma_T45,sigma_T50
0.5777715058,0.0424970208,0.4867147943,-0.1883120079,0.1379701579,1.1506026896,-0.0106775232,0.1024664036,-0.1235697320,2.8613546428
-0.0078596632,-0.3478915022,0.4014791814,-0.0066099256,-1.0564150325,-0.2645793378,2.9047308154,0.1035686864,0.0117829885,1.5902471799
-0.0309046290,-0.0372490753,-0.0897680728,0.0763303373,-1.7905937716,0.6278639310,0.1300820773,0.2126969036,0.0013064256,0.0176308165
-0.0481403278,0.2949003594,-0.6944915179,5.5115225716,-0.2930284274,0.1154943660,1.7450054438,0.9716854743,3.2944765788,0.0558008955
0.2390823057,-1.3275584341,4.7412260322,-2.0687350494,0.8305540793,-0.0047689548,-0.1609339738,-0.6765107286,-0.5365930516,2.5085754902
0.1841715161,-0.7543165907,0.0644040687,1.5517815465,-0.2231838540,-0.1214751480,0.0449198021,-0.0194792532,0.3403217367,6.7036006682
-0.4474138317,0.8755052417,0.9977767525,0.3688316243,0.5468585818,2.6327346550,1.1029090095,-0.3775327919,-0.4746856242,2.4037280005
-0.0890731335,-1.7995401402,0.2173927339,0.3046931071,0.1623176328,-0.0162013199,-0.1085840881,-1.7294421809,0.4080274861,-0.6270101927
0.7870855951,0.7977156788,2.4543386331,-0.4218266521,0.8906747682,-0.0698271386,0.1875228222,-0.5759637784,0.0143384153,0.8366173302
0.1334890387,-0.1695035114,0.0867210865,-0.6839488635,-0.3478974020,-0.5837625585,0.5663634891,-0.1124896032,0.1008692345,0.9648257866
-0.0662467055,0.2873871731,2.2530325851,-0.1029482831,2.0961502088,1.3866815476,2.5141310429,1.4600029532,-1.3968307992,5.7139335783
-0.0139419327,0.0578015641,0.8376862104,0.0747226391,-0.2219421879,0.2020916427,-1.5292979187,0.1347669242,0.1491304683,-0.2449579384
-0.1944368473,0.0769757594,-0.3447250210,0.8863502355,0.0982851272,-0.2760437385,0.9009496475,1.4647367909,-0.3771358345,2.8758089838
2.9256516596,-0.0360247976,0.4521550037,0.1938359292,-0.1587018109,1.1031184980,5.0190772655,1.6063508529,1.9724089322,0.3109818092
0.2610996971,0.9226184072,0.2090002971,2.3464732053,3.6439026855,2.7504903442,0.1752948272,2.8957221314,1.3729001456,2.7418491271
0.0312371602,0.4083351460,-0.0504356910,-0.1849542314,-0.8131972936,0.8312076325,-0.0108934381,0.1415234747,-0.1211365267,-0.9464382459
-0.3083899950,0.0000537695,0.4464501768,-1.1364152053,2.2239223139,0.2587498033,-0.0916060485,2.3085584446,-0.0178877656,1.1832796286
-0.2481430787,0.2272460022,0.6541288544,0.3453724945,4.2563913515,0.2747728132,-0.1142044218,0.4960513724,1.2647639568,2.2859029306
0.1670503074,-0.1689015696,0.4434850335,0.1769301150,0.1556083531,1.5477214175,0.8567628899,0.3769274489,0.9118229898,-0.0982319731
-0.7089068215,0.2199671962,-0.9206512318,1.3872397582,0.2029204293,1.8688399108,2.8106236920,-0.0175392328,0.5734520399,-0.1291894517
0.1890491943,0.0387053234,2.3034850190,0.7401558554,0.7163880574,0.0422447472,-0.0214689840,-0.0455983285,0.1061277687,1.4576306083
-0.2127242117,0.1173452795,2.2477355581,0.4527352367,1.2174559294,0.2319987210,0.3595288130,-0.0776335885,0.8947908799,0.5626501483
-0.0303998116,0.0690201433,0.2044259094,-0.0913425948,-0.1511674069,0.1112728924,-0.8700916751,-0.5273851794,1.3431168093,0.6393753463
0.2619376434,-0.0911261782,-0.8148812792,2.0629847544,0.3889892473,-1.9399223748,1.6162613625,-1.3501036338,0.0263211073,-1.6567153015
0.7940375412,-0.7006745262,-0.2518263668,0.3140111446,-2.1104941848,0.2589905588,0.5770138473,1.1547203093,-1.0057710179,-0.2859786079
1.5189673129,0.2732245912,0.1210916402,-0.9545596426,-0.3828076298,0.2886503003,0.4514264233,-0.0750772674,-0.1441606395,0.1680636198
1.4689908586,-0.2469470959,0.1847883903,-0.9520762500,3.6311339875,2.1190767374,1.1152181387,0.3463629102,0.1173409594,1.9058798015
3.9109950268,-0.3133731811,0.6984321731,1.1235913371,0.2230055249,2.7011030979,0.0006426238,-0.0589816058,-0.7798037157,-0.5864485256
-0.5251019309,0.8752481858,-0.2405204736,-0.0126510635,4.5514848034,1.0349788706,-0.0081259959,0.0544383239,0.1975034967,2.1760458014
1.0490304363,0.4263104155,0.1614611718,0.4420066733,3.6319320289,0.4511935403,-0.0114312544,-0.2079293388,1.7794459866,0.3526226627
-0.3791017263,0.1232420070,-0.0258280621,-0.2655360717,0.0477415169,0.9122025798,3.7826773425,0.2592259119,0.4089678031,3.2181302287
-0.3681601723,0.4064656078,-0.0252490330,0.4472561351,0.0625573775,6.7011784699,1.9778132619,0.0430703395,0.6625461051,-0.0300869227
0.4787064863,-0.4431148222,1.4010539099,-0.0332865901,0.9429433072,0.3016746257,-0.0359069988,-1.7908952879,-1.0540677569,2.2170074248
-0.5237312997,0.0466340031,-0.0016982596,-0.1230293934,0.0417575344,-0.0038459199,2.6317290182,2.1621096180,0.0019103769,3.1608839056
0.1990122276,0.5697177105,0.0849762622,0.3960799167,0.0957178580,-0.1688575989,0.9256774068,-0.3851222212,0.0078031513,3.1586993027
0.0730640023,0.8009906670,2.7288146353,0.2980577720,-0.1392122508,0.0964397032,0.6294642336,1.6953580262,-0.0000708479,0.0022754096
-0.0046644988,0.3004729335,0.5829483451,0.6803892554,-0.3279031129,-0.2106870477,0.8687115648,0.4167265573,1.7234536434,0.2459970886
-0.0925461378,-0.0873932083,0.3667187176,0.3095157520,-0.5153265371,4.8661682735,2.8409746478,1.2811655728,-0.7343912906,-0.0445901861
1.4562469317,0.9129035714,0.9152530190,-0.4262579407,0.3032349099,0.3659297882,2.1045774063,-0.3127284976,0.7221289348,-3.0277638353
-0.4436441983,0.2605829825,-0.6514173417,0.1485011808,0.4601970220,0.0655060577,-0.2212449131,0.8263225161,-0.2460750617,-0.3306977332
0.6134571251,3.6447873894,-0.8168771832,0.3681025038,2.4197246060,0.0222003639,-0.5179688085,0.1046613130,0.5559365388,0.0452038234
0.2536649374,2.0299368040,0.8786211047,-0.0662439067,1.0299213901,0.5929536423,1.0470924664,0.1615666055,0.0524053299,-0.6956459989
1.2516913683,-0.3099597464,0.3592484604,0.0970177338,0.1112980450,5.2643942858,-0.1790807746,0.7603294858,-0.7269898321,0.7077651706
0.7060623041,0.0646700022,-0.2505057838,0.0285183424,-0.3800588858,0.0522379195,0.2323756554,0.1159560287,0.4751292577,1.2926103054
2.2140407210,2.1974086943,-0.2007987829,0.1847515651,5.0832077671,-1.0936810083,3.5886242365,-0.4532504343,0.3556026842,0.2936300398
-0.3831328701,0.8414496818,0.8195802529,-0.9061352089,-0.0201377791,-0.1544301505,0.0087209408,-1.4255204289,0.1939989289,1.9436756553
-0.0870297745,-0.0448422922,0.1885797488,-0.6799531065,-0.0355776728,-0.4064156426,-0.2188597273,3.7447130943,2.1103096526,0.2008723622
-0.0649889254,0.1884755941,0.0432202919,2.0165716048,0.6233873876,2.1997134935,0.0114773931,0.2337356693,3.4393295631,-0.1265913838
-0.2232625360,2.3463274747,-0.4959997898,-0.0010060579,0.4704320098,1.3861102663,-0.1986361875,0.5415707649,-0.3983898093,0.0960466666
0.5402900681,3.3226111418,0.1819396220,0.6352845661,-0.0842413962,-0.1539965697,0.6306560094,-0.8833591156,0.3935808963,-0.7193515498
-0.0256825359,-0.5632062199,-0.1558722457,0.9883600006,0.3749738365,-0.1908083821,0.8019618689,2.2435097204,0.2705340106,-0.1006818416
1.0390539494,-0.3313626717,2.2670724618,-0.4774553624,5.2810433856,0.1950619541,0.0496080458,-0.2572707825,0.7403730826,0.2824704311
0.2949103320,1.8673822184,1.1827038343,-0.9675491520,-0.2052188588,1.0969908380,-0.1207383098,0.0725483673,0.0592354946,0.0004512359
0.4314757832,-0.2633911296,-0.0035542580,-0.1895122181,2.0611365257,0.0627953260,-0.2854934136,1.9421003989,0.7943908982,0.0561854642
1.1210074231,0.3834881984,-0.1351441862,0.6951392402,0.1843823605,0.0539202141,-0.7492589549,-0.2016228291,0.2332094873,-0.0250336090
0.0951808940,0.1260873256,-0.0555147922,-0.2473988845,-0.0235292917,0.1990454145,0.0232069362,2.6913746862,-0.7884300097,0.2669312532
0.0811776787,-0.3096980265,-0.1754397994,-0.6277260495,-0.8614705575,-0.1030074813,0.5578101535,-0.0823624790,0.6159297301,-0.2660827281
0.6869694863,0.1282654114,-0.9981348688,2.3293597145,-2.7594231200,-0.6827799679,0.8364370081,-0.2283536337,0.3405834765,4.1389130888
-0.0393664346,0.0865882694,-0.1286995995,0.9253486556,-0.2522105345,-1.3073570881,1.7103392734,1.8377704134,0.0654125591,-0.3839564221
0.2359060054,-0.0798502032,0.7831670930,0.0831575326,-0.5177751208,1.4180576458,1.0852549134,3.9523777315,-0.0523562599,0.3746797251
0.3424254694,0.0147062968,1.8857546073,-0.3024307608,-0.0752636158,-0.3798270160,0.1795895057,-2.9021724765,1.8936540185,1.6403095811
2.7764429063,0.0917445695,0.2204942936,3.2443412356,-0.0433838091,-0.7975918294,1.9958418214,7.0595629418,2.9725961046,0.5566481474
-0.9567499327,0.2096054073,-0.3027689081,-0.5320326254,-0.3129487978,0.1906526240,0.6739066870,0.1424121085,2.2947927988,1.5307143653
-0.0436325835,-0.1379844902,2.1399772340,-0.3206592069,0.1503167713,0.2986492964,2.4343121045,0.9569215156,-0.5842556064,7.2153104201
0.3692247018,0.5868216149,2.3045000904,0.0143705411,-2.5310227400,0.7863421393,-0.3745587659,-0.0965400175,1.2114299548,0.3393801428
-0.9149474689,0.0021058457,1.1395023701,0.0314683850,0.6044569093,0.9305914165,0.5750058414,2.3938568947,0.9406226150,3.0240927156
0.7040035926,0.5553540478,-0.5765542650,-0.0559631467,1.4746893839,-0.5200561706,0.3889197486,0.0988447525,0.0560541355,0.1160075508
1.0801191873,0.6173307432,0.3232523995,-3.2342448647,0.1814908120,0.0306181301,-0.1699388866,0.4644708334,1.3068551331,0.2465096210
-0.0561651449,0.8819552221,-0.5847175470,0.2197802437,-0.5897884942,1.4697071534,0.1821903673,2.1810108802,-0.2632402942,0.0889837680
1.5133196766,1.6657358625,1.8867792943,1.7831846622,-0.3515209358,0.0582326156,0.2786348811,2.6932286340,-0.0014487434,2.7610280410
0.5194174187,0.6751567082,-0.0126955579,-0.3959595479,1.4553534991,-0.2141770457,7.9537352156,-0.1268644581,-0.2139351900,-1.4777638244
0.5688428453,-0.1778062286,0.2978061880,1.2972988167,-0.4761186232,2.3056130463,-0.1186652184,0.8612426230,0.0319892053,0.1228352535
-0.2353830474,0.6196720897,1.6549527574,0.4268479171,0.3557469081,3.8757409933,-0.3640164188,-0.3190173803,1.2224881567,0.2663278553
0.1384547008,0.5063078092,0.1551840980,-0.2704686579,1.6664497629,-0.0700032343,-0.4709909847,-0.2302909192,0.1474353954,2.0850308257
-0.0854534310,0.4474062753,-0.0640406717,3.0883897490,2.0531223328,0.1506932820,-0.9722687111,1.7775703063,-0.6945582336,-0.0896844788
1.6532919936,0.6484155152,-0.0114483773,-0.4789064321,-0.6107670991,0.4139842900,0.0030922960,4.4821740154,0.3318142886,0.3344397725
0.4871061471,-0.0171378502,0.0164759529,-0.6510432958,0.6297442543,0.7253102973,2.3074221200,-1.7411657019,1.1013481656,2.2259117671
0.3167194737,0.7767019015,0.2013992444,0.4256875722,-0.6473272255,0.8882156038,-0.7091605516,0.2002889398,0.6146086047,0.7703406040
0.8557055125,0.0441148964,1.3691632896,-0.0794339270,3.6610297909,0.7002930348,0.1542748614,-0.3229709907,-0.0699387058,0.6826633530
-0.1940254922,-2.3783423414,0.0097240781,0.4330653711,-0.1123871844,-0.9012984920,-0.0438832986,-0.6421228433,0.3851509615,1.6737031787
0.0780436807,0.8108778378,1.1082850049,0.1665717699,2.4077204410,0.3327497106,0.1545823684,0.3041171062,1.9420046060,0.1144248668
-0.2084913345,0.3340137825,-0.1720909565,1.2128074457,0.1571783497,0.2261138548,-0.2055132698,0.0609563766,-0.1745255688,0.9993198169
0.0455800120,-0.1200113745,-0.0176835840,2.7564805755,0.2964981155,0.0214457611,0.1056993149,3.2466143258,0.3540315530,0.9441334831
3.8565231475,0.6762418903,0.0457424588,-0.1050322292,-0.0085245801,-0.1466925518,1.2387599074,-0.0952918252,-0.7639775039,0.3837488326
0.1643594566,1.3982012108,-0.7329206680,0.9479398763,0.2078687934,-0.0015031995,-0.0174007808,-0.3121374387,-0.0158583600,0.2621569690
-0.1780398267,0.3748424744,-0.1462309318,2.2188429232,0.3564455733,0.3010471042,1.3548539274,1.6069254750,-0.4784256168,1.3907842111
0.0212517058,2.1142200538,1.7822170451,0.1613096673,1.9980125278,-0.1996177023,0.4624297985,2.7283171531,-0.0618594726,4.3575190290
0.8972616473,-0.1098241590,0.9688103134,-0.2825057722,0.2124480521,-0.2228817510,1.4171496793,-0.2509934569,0.0294824507,1.0948689961
-0.7984327382,0.5702090603,0.2541373240,1.0044972322,1.2413458581,-0.3123937000,-3.6267999468,-0.0408908971,0.2877210596,0.0324428129
-0.0478253850,-0.0488141842,0.1443992199,-0.7935730411,0.0282941232,1.7005923986,4.5884825949,-0.0928125543,2.3097439980,-0.7850090995
0.9883765387,-0.7170181500,0.5760500174,-0.1027591068,0.8729907325,-0.0229088835,1.0223273253,0.0269746368,-0.1535016434,-0.1873136757
1.9486567268,-1.0810003539,0.0126576010,0.0662750971,3.5111093340,3.3912943469,0.8924078512,2.7154991579,-0.3453901010,0.8277856973
0.3908313851,0.2105434618,1.3246238681,0.0378885099,-1.4534660691,-0.7044636124,0.5475125943,0.3175469309,0.2597708479,2.2173022165
-0.1781670125,5.3623203457,4.8245075284,0.6131271253,0.3214833129,0.0033168089,-0.4862087969,-0.0430857242,1.0152497086,0.2599042648
0.0929882335,0.7372531627,-0.0305891195,2.4951354615,-0.5182790010,0.4133666769,2.1820655712,1.5268282041,0.4178031938,-0.5213219823
0.2517929267,-0.0824997005,1.2677653114,0.6656207886,0.1417771090,-0.2243242769,0.1594410999,0.1448485264,1.0232723605,-0.3152580291
0.0109505215,-1.0432896974,-0.8445385578,0.3108201310,3.0977016021,1.1821798591,1.9171952509,0.1908092823,0.4799546610,-0.4453671201
-0.0438630529,5.3790036059,0.0590216784,1.2542850653,-0.0176837188,-0.7084162741,0.6900220934,-0.0370038177,0.1202362095,-0.0693649963
-0.1338954050,-0.1609935384,2.1623303532,4.5539269694,6.5282878906,-0.3458002778,0.3608154496,1.6548009704,-0.2184904077,-1.5671052221
-0.4989462278,0.1206361056,-0.1802312084,-0.0227694458,4.2360123506,-0.0086429044,-0.1137213614,0.0044503610,-0.8039697531,0.2016195658
0.0081571405,-0.1849073495,1.0173877066,0.0225081529,2.4328472982,-0.2374378517,0.9177118126,5.0835344183,1.1419976213,0.3114838881
-0.0110016655,0.0631900850,0.0543957338,-0.0433457465,1.6201247337,1.7332459905,0.0300596600,0.8584485998,0.7940551857,0.0929501608
0.1070958853,2.3628011567,0.9995519735,-0.4133433684,-0.0241860013,-0.4785609161,0.5947091931,3.0480625415,-0.3490601945,-0.4691951979
-0.1359237531,-0.4154218809,-0.2035885207,0.3596154867,0.0091819190,0.4630690962,-0.8056845945,0.2772948968,0.5640515955,2.3698359594
0.1314072809,-0.3933399978,-0.0363092346,-0.3455673806,0.8125766409,-0.1566693078,1.4816548965,0.5725500082,0.0078653178,0.0378077473
0.0027711777,-0.4220344842,-0.4615967643,0.4204965571,0.4517601656,0.6065639466,-0.1962127213,0.3331117460,0.1909489923,0.6847450150
0.0290985505,1.8135559307,0.7452516217,-0.3619132774,0.7945620037,3.4990934953,-0.2043387095,0.7875490963,0.0367417999,0.0036381499
0.1921228970,2.7269252911,0.0847518269,0.5168296658,1.9332100617,0.7832801352,-0.1603301809,-0.0678225419,-0.4983110972,0.3504655471
-0.1263008251,0.2901344981,1.2746516564,0.3620984427,0.0695142327,0.4534012106,-0.0563354989,-0.7243117911,-0.0080089894,1.7172319282
0.3530824213,-0.0051165993,3.2159095827,1.9849216660,2.4585362270,1.8245958387,-0.4641826145,-0.1960415734,-0.0351388169,-0.9202646003
-0.5998383720,-0.1648793401,-0.8929210068,-1.0395657586,1.2528539519,1.3306831400,4.2085807608,-0.1140871680,-1.6857249514,-0.6755030814
0.3090001050,-0.0595306617,-0.0000107600,3.8952551831,0.0614318689,-0.3408908787,0.0674878023,-0.0592341911,0.8525645330,0.8069450635
2.0865495100,5.3897302729,1.9430023274,2.5952329231,0.3516021031,1.4833245855,-0.4918241116,1.3487902715,-0.0906815200,1.8167871205
-0.0803767677,0.0276637215,2.2648027330,-1.1364673272,-0.0305518369,-0.0034621292,1.9025353291,2.6255660379,0.2440123987,-0.0372171183
-0.1098045585,0.8319819198,1.4441415129,0.7494862150,-0.3857851571,1.3742833045,1.8440087229,0.0416435533,0.9285956639,0.6942726908
-0.1547149843,-0.7170390260,-0.0687363376,0.7634976109,-1.2186446314,0.2055622683,-0.1352735262,0.5037658978,0.4801463096,-0.2067066519
0.1676557329,-0.2860553416,-0.0881359395,0.5284277459,-0.6315283040,-0.1123329319,0.1054758130,-0.4813524709,-0.1825508117,2.2919947613
0.9182062708,-0.2819344827,0.6340642573,0.1785428497,-0.5208478814,-0.1492103140,0.2631930432,0.3614699240,0.5955511419,2.0699632601
0.0432102687,-0.2673344299,0.8414787477,0.1551543395,0.1253447462,2.3132661211,0.3590307882,0.8931949759,0.2672354929,4.6395892274
-0.0081074255,0.4591467935,0.6019474579,2.9927263321,-0.1189398187,1.1940338643,-1.2245047666,0.5719126974,-0.2552273309,0.1905863126
-0.2542411078,-0.3148511286,3.7237164662,0.3651346535,-1.9006994235,7.9314875565,2.3752060278,-0.2322310796,-0.0165980650,-0.2565881797
0.4587816734,1.5031273982,0.2339870769,0.0686075476,-0.3384539877,1.0954276705,0.5126534236,0.2496588723,-0.0676757055,0.6734158032
-0.3029973303,0.9698815840,0.3391920623,3.2406687722,-0.4752123389,0.1965256993,1.9619099697,-0.2470884886,0.6357948937,-0.0386997468
-0.5873105289,-0.1025290143,-0.3770821363,0.9298227902,1.4312533414,0.0686127453,-0.1999292027,0.7539309256,2.9649200545,-0.7652440921
0.0755685291,2.2201608838,0.0271082642,0.0414599189,-0.1227340956,2.3676852495,-0.0031374719,1.0213982941,3.3319095218,4.4666217100
0.0013996292,0.0590845295,-0.5775344810,-0.9858446452,2.7441485038,1.1254300070,0.4112929453,1.5746021452,0.1622670303,-1.0175203887
-0.1677342588,0.3072207724,-0.1448102437,-0.7709809929,0.1612993277,0.6366285630,0.0361040562,1.8609931883,0.1962557749,0.3163200991
0.5397427596,0.0800251592,0.0870621398,0.7934542034,-0.6923915860,0.5447318576,2.1638263018,0.7128369791,1.0731616553,-0.0409496972
0.2445724160,2.5894457302,-0.3836564643,-0.2769702517,1.0414293000,0.4999552609,-0.4542332838,1.1933523181,0.4020527025,1.8094587687
-0.4444930235,-0.0551860092,0.1322989197,0.1275738700,-1.2164767332,-1.8992798384,-1.9006927192,-1.0912751703,0.6356124539,0.0548765667
0.4049836030,2.8504767498,0.6672223884,1.9512767399,0.7846095437,-0.1395489160,0.0029722044,0.3058875559,-1.1226850690,-0.0095501917
-0.2405356943,-1.2634982048,0.0141829100,0.0405125756,0.0067057188,-0.7962790314,0.0101879476,0.0325523877,0.4948357586,-0.3053440683
0.2564875432,1.9460844534,-0.0146939882,0.0402713752,-0.1068514367,0.0868754485,2.1302635439,-0.9275736400,0.9669091253,0.6982829817
0.2061849107,0.1045722882,0.1122371915,-0.1793775021,0.9501592140,-0.4648549978,-0.0827981252,-0.0149035236,-0.3849726499,0.7519321594
0.4059727179,-0.1186013323,0.5953736047,1.1075581921,0.3343390601,-0.2528784217,0.3735259565,1.7302255366,1.4732437544,-0.6431073672
-1.5895870380,0.4040512751,1.2673314945,0.7804838926,1.5709677676,0.7576702109,4.2348382835,0.2133355047,-0.0666562504,-0.4993681140
0.6158630380,-0.0358803252,-0.0761400070,1.1029777615,0.3156829453,0.6618322455,-0.6811360437,0.1136260796,-0.3175328629,0.6665332907
-0.3171331512,-0.3885966136,-0.6505372103,0.6513524634,0.9743945560,0.2661737837,-0.0197359658,-1.3894686810,-0.3748036346,-0.1054322531
1.0510717045,0.0780838323,0.5646080537,-0.9320293823,-0.0324482346,0.5554692828,-0.6266204724,1.3860057225,0.4259638857,0.1959987127
-0.4981227440,-0.9486952031,-0.1526992681,2.1646682937,1.4768104957,0.1301525174,1.2128121373,0.1793579901,-0.2064031806,-0.4208174745
-0.0846643608,-0.1290361664,0.0518874445,0.6781450378,0.4450929556,1.0319192535,1.5878258401,0.8652786460,-0.1141468014,0.0499034783
-0.0128204321,1.2747176606,-0.4191806136,0.0466477799,-1.0058063559,0.6534538435,-0.7018854657,0.7635663868,3.6125400729,1.3997692994
-0.0172150158,-0.0037466468,-0.6793605735,0.4571478050,0.6062881556,1.1863143653,-1.0439388161,-0.0140179510,0.8989378380,1.7443996461
-0.1395400975,0.0423654185,0.2917476709,0.0003226391,0.2012200285,-0.3594524907,-0.4289187303,-0.2903950537,0.5463456527,-0.2782949946
-0.1483095536,-0.0372373557,0.0555079303,-0.7591572730,-0.5029296892,0.2128868200,-0.2205803220,2.1679869531,3.3968611267,0.0227122248
-0.0443703003,0.0510154582,-0.3395794480,0.7812750440,3.1046520788,1.1913563054,-0.4897203465,0.2180405379,3.1499358780,-0.3793879801
